mean,median,std,min,max,range,argmax,argmin,max_abs_diff,mean_abs_diff,sum_abs_diff,energy,number_of_local_maxima,number_of_local_minima,split,label
0.501643,0.4957314,0.041243456,0.421545,0.583746,0.16220102,5,9,0.06545997,0.018872438,0.35857633,5.066935,3,4,train,1
0.5009608,0.49411494,0.041228984,0.421545,0.583746,0.16220102,5,9,0.06545997,0.019475024,0.37002546,5.053232,4,4,train,1
0.5066353,0.5080892,0.040987644,0.421545,0.583746,0.16220102,12,16,0.06545997,0.018994031,0.3608866,5.167185,3,4,train,1
0.5038518,0.5026428,0.04119901,0.421545,0.583746,0.16220102,9,13,0.06545997,0.01962716,0.37291604,5.1112795,3,4,train,1
0.5005108,0.49532288,0.041221213,0.421545,0.583746,0.16220102,6,10,0.06545997,0.018467858,0.3508893,5.0442047,3,2,train,1
0.505792,0.5047096,0.041095953,0.421545,0.583746,0.16220102,9,13,0.06545997,0.019062975,0.36219653,5.1502886,4,3,train,1
0.49784765,0.501243,0.046819035,0.426017,0.567313,0.14129603,7,15,0.03128001,0.013949688,0.26504406,5.000887,1,1,train,1
0.49743566,0.4972755,0.046832997,0.426017,0.567313,0.14129603,6,14,0.03128001,0.014327162,0.27221608,4.992712,1,1,train,1
0.49710765,0.493995,0.046820674,0.426017,0.567313,0.14129603,5,13,0.03128001,0.014279005,0.2713011,4.9861636,1,1,train,1
0.4966499,0.493995,0.046766043,0.426017,0.567313,0.14129603,4,12,0.03128001,0.013885476,0.26382405,4.976964,1,1,train,1
0.50807774,0.509512,0.0043169498,0.491583,0.512488,0.020905018,2,10,0.01739502,0.0040076314,0.07614499,5.1632333,6,5,train,0
0.5108243,0.511801,0.00454101,0.502417,0.519964,0.017546952,4,14,0.009307981,0.0045695147,0.08682078,5.2192416,6,7,train,0
0.50373805,0.50543153,0.0074138213,0.487579,0.520996,0.033416986,9,17,0.020141989,0.0076454156,0.1452629,5.076139,5,6,train,0
0.5003582,0.50032,0.0012992824,0.496276,0.503601,0.0073250234,18,19,0.0073250234,0.0009077411,0.01724708,5.0072,5,7,train,0
0.5112594,0.511343,0.0015728312,0.505011,0.513556,0.0085449815,17,18,0.0085449815,0.0013572072,0.025786936,5.227772,5,7,train,0
0.5052258,0.505432,0.0005247598,0.503906,0.506042,0.002135992,4,16,0.0018309951,0.00064241886,0.012205958,5.1050673,7,8,train,0
0.49938488,0.5032009,0.03460403,0.433951,0.563499,0.12954798,8,13,0.044555992,0.015270444,0.29013842,5.0116534,5,4,train,1
0.5004853,0.5027139,0.034427714,0.433951,0.563499,0.12954798,10,15,0.044555992,0.014156711,0.26897752,5.033416,3,3,train,1
0.4987885,0.49592158,0.034398455,0.433951,0.563499,0.12954798,5,10,0.044555992,0.013934968,0.2647644,4.9994636,3,3,train,1
0.49938625,0.5020591,0.034507103,0.433951,0.563499,0.12954798,5,10,0.044555992,0.015575387,0.29593235,5.0115466,2,3,train,1
0.49936262,0.50251496,0.03494977,0.433951,0.563499,0.12954798,8,13,0.044555992,0.015001606,0.2850305,5.0116897,4,3,train,1
0.5004227,0.50375736,0.034383122,0.433951,0.563499,0.12954798,7,12,0.044555992,0.015108542,0.2870623,5.0321026,3,4,train,1
0.49855247,0.49678063,0.034690015,0.433951,0.563499,0.12954798,8,13,0.044555992,0.015949428,0.30303913,4.9951587,5,4,train,1
0.50052786,0.50294304,0.034416012,0.433951,0.563499,0.12954798,7,12,0.044555992,0.0148981465,0.28306478,5.0342526,4,3,train,1
0.49795008,0.4952031,0.034628693,0.433951,0.563499,0.12954798,5,10,0.044555992,0.01539119,0.2924326,4.9830685,3,4,train,1
0.5011806,0.503634,0.034451164,0.433951,0.563499,0.12954798,10,15,0.044555992,0.0146075785,0.277544,5.047377,3,4,train,1
0.4990231,0.500244,0.004673257,0.481781,0.504669,0.022888005,6,8,0.014952987,0.0042404816,0.08056915,4.980918,4,5,train,0
0.51078624,0.510809,0.00015452503,0.510504,0.511114,0.00060999393,0,4,0.00060999393,0.00014441891,0.0027439594,5.218053,5,4,train,0
0.5097028,0.509741,0.00015927962,0.509436,0.510046,0.00060999393,17,4,0.00030601025,0.00014463224,0.0027480125,5.19594,4,5,train,0
0.5068789,0.48571956,0.04238804,0.444601,0.583451,0.13884997,6,11,0.04652998,0.014208213,0.26995605,5.174459,3,3,train,1
0.5074254,0.49978393,0.04285592,0.444601,0.583451,0.13884997,7,12,0.04652998,0.014178215,0.26938608,5.1863437,3,4,train,1
0.5088177,0.5024117,0.041721623,0.444601,0.583451,0.13884997,7,12,0.04652998,0.013468571,0.25590286,5.212723,2,3,train,1
0.5083488,0.5008393,0.041933604,0.444601,0.583451,0.13884997,7,12,0.04652998,0.014472765,0.27498254,5.2035384,3,4,train,1
0.5041818,0.48470902,0.042785127,0.444601,0.583451,0.13884997,5,10,0.04652998,0.016313933,0.30996472,5.120598,4,4,train,1
0.5192988,0.52361774,0.038847912,0.444601,0.583451,0.13884997,12,17,0.04652998,0.01563431,0.29705188,5.423607,3,3,train,1
0.5131289,0.5199487,0.040776435,0.444601,0.583451,0.13884997,9,14,0.04652998,0.015185517,0.28852484,5.29928,3,3,train,1
0.51427037,0.5165222,0.040052608,0.444601,0.583451,0.13884997,10,15,0.04652998,0.015168011,0.2881922,5.321564,3,2,train,1
0.5178491,0.526001,0.039971735,0.444601,0.583451,0.13884997,11,16,0.04652998,0.014003467,0.26606587,5.3953075,3,3,train,1
0.5035591,0.48138607,0.04304573,0.444601,0.583451,0.13884997,5,10,0.04652998,0.015151068,0.2878703,5.1084933,4,4,train,1
0.5022267,0.5034845,0.040290706,0.432837,0.573828,0.14099097,8,14,0.042724013,0.015535168,0.2951682,5.0771,3,2,train,1
0.5020884,0.50321686,0.040170074,0.432837,0.573828,0.14099097,6,12,0.042724013,0.015510587,0.29470116,5.074128,3,2,train,1
0.50148517,0.50105464,0.040232837,0.432837,0.573828,0.14099097,7,13,0.042724013,0.01544772,0.29350668,5.0621204,2,2,train,1
0.5026421,0.5034845,0.040197585,0.432837,0.573828,0.14099097,8,14,0.042724013,0.016275749,0.3092392,5.0852976,3,3,train,1
0.50249887,0.5034845,0.04014193,0.432837,0.573828,0.14099097,7,13,0.042724013,0.015164607,0.28812754,5.0823307,2,3,train,1
0.5019967,0.502035,0.04016342,0.432837,0.573828,0.14099097,9,15,0.042724013,0.015354975,0.29174453,5.0722756,3,3,train,1
0.50203687,0.502035,0.04017396,0.432837,0.573828,0.14099097,9,15,0.042724013,0.015652481,0.29739714,5.0730987,3,3,train,1
0.50089467,0.49965963,0.040339354,0.432837,0.573828,0.14099097,7,13,0.042724013,0.015322236,0.2911225,5.050453,2,1,train,1
0.50301236,0.5034845,0.040173028,0.432837,0.573828,0.14099097,9,15,0.042724013,0.015719378,0.29866818,5.092706,3,3,train,1
0.50230473,0.5029382,0.04019679,0.432837,0.573828,0.14099097,7,13,0.042724013,0.015559084,0.2956226,5.0785174,2,3,train,1
0.50156367,0.5019225,0.0017225264,0.496276,0.503601,0.0073250234,11,19,0.0030510128,0.0009395778,0.017851979,5.0313816,5,5,train,0
0.510832,0.510809,0.0001301296,0.510504,0.511114,0.00060999393,4,17,0.0004580021,0.00012852643,0.0024420023,5.218988,5,4,train,0
0.5059187,0.507681,0.0067740683,0.485174,0.515234,0.030059993,13,0,0.021210015,0.0062720994,0.11916989,5.119993,7,7,train,0
0.50514185,0.505279,0.00075824885,0.50299,0.5065,0.0035099983,10,19,0.0019840002,0.00068263005,0.012969971,5.103376,4,5,train,0
0.5107558,0.510809,0.00018227549,0.510504,0.511267,0.00076299906,17,4,0.00060999393,0.00020873547,0.003965974,5.2174306,5,7,train,0
0.5107558,0.510809,0.00018227547,0.510504,0.511267,0.00076299906,18,5,0.00060999393,0.00020873547,0.003965974,5.2174306,5,6,train,0
0.5011973,0.5016935,0.0054502743,0.4859,0.513519,0.027618974,17,14,0.01937899,0.0061035785,0.11596799,5.024569,6,6,train,0
0.49610844,0.49925148,0.008951406,0.471405,0.505737,0.034332007,10,4,0.020751,0.0042162696,0.08010912,4.9240746,4,5,train,0
0.5108015,0.510809,0.00020173144,0.510351,0.511267,0.0009160042,5,17,0.0006110072,0.0002248946,0.0042729974,5.2183642,4,4,train,0
0.50305134,0.5040585,0.0031328208,0.494293,0.507263,0.0129700005,3,1,0.011139005,0.002144263,0.040740997,5.061409,6,6,train,0
0.50608784,0.506958,0.003990195,0.488952,0.508789,0.019836992,18,19,0.019836992,0.0015341593,0.029149026,5.1228166,6,6,train,0
0.5004877,0.500549,0.00041072196,0.499786,0.501159,0.0013730228,17,2,0.0012210011,0.00044984565,0.008547068,5.009762,5,6,train,0
0.5041195,0.5042875,0.0014012174,0.498413,0.505432,0.007019013,6,0,0.006561011,0.00081915763,0.015563995,5.0827675,5,5,train,0
0.51067185,0.510657,0.00048462636,0.509741,0.51203,0.0022889972,8,17,0.0015259981,0.0004014718,0.007627964,5.2157207,4,5,train,0
0.49832097,0.497497,0.0040811705,0.492919,0.51123,0.018310994,14,11,0.0140379965,0.0048266915,0.09170714,4.9668083,7,7,train,0
0.494239,0.497047,0.046545926,0.421744,0.565177,0.14343303,7,14,0.03326401,0.014455687,0.27465805,4.928775,1,1,train,1
0.49396434,0.4943,0.046547905,0.421744,0.565177,0.14343303,6,13,0.03326401,0.014752846,0.28030407,4.9233494,1,1,train,1
0.5011898,0.5012355,0.0005429877,0.500244,0.502075,0.0018309951,17,1,0.0012210011,0.00042568383,0.008087993,5.02383,8,7,train,0
0.50742286,0.507415,0.00034277592,0.506805,0.508026,0.0012210011,5,2,0.001067996,0.00050583953,0.009610951,5.149563,8,8,train,0
0.4942163,0.49557078,0.04511712,0.411017,0.56864,0.157623,7,13,0.047455013,0.016757572,0.3183939,4.9257064,2,2,train,1
0.49308524,0.49445194,0.044884376,0.411017,0.56864,0.157623,6,12,0.047455013,0.017252166,0.32779115,4.9029536,3,2,train,1
0.49292555,0.49292964,0.044964522,0.411017,0.56864,0.157623,6,12,0.047455013,0.017197859,0.3267593,4.8999486,2,2,train,1
0.4929257,0.4940071,0.044875327,0.411017,0.56864,0.157623,7,13,0.047455013,0.01772708,0.33681452,4.8997912,2,2,train,1
0.49295622,0.49336547,0.044893537,0.411017,0.56864,0.157623,6,12,0.047455013,0.0174479,0.3315101,4.900426,2,2,train,1
0.4932161,0.4945535,0.044920523,0.411017,0.56864,0.157623,7,13,0.047455013,0.017237917,0.32752043,4.905599,2,2,train,1
0.492523,0.49117336,0.044849258,0.411017,0.56864,0.157623,5,11,0.047455013,0.016732566,0.31791875,4.891808,2,2,train,1
0.492374,0.4922943,0.044851087,0.411017,0.56864,0.157623,4,10,0.047455013,0.017698642,0.3362742,4.888875,2,2,train,1
0.4946137,0.4974453,0.04517561,0.411017,0.56864,0.157623,7,13,0.047455013,0.016902786,0.32115293,4.9336715,1,2,train,1
0.49307236,0.4942693,0.044871803,0.411017,0.56864,0.157623,7,13,0.047455013,0.017295629,0.32861695,4.9026766,2,3,train,1
0.5107481,0.510809,0.00017660871,0.510351,0.511114,0.00076299906,15,3,0.0004580021,0.00017657719,0.0033549666,5.2172737,6,5,train,0
0.5043865,0.5042875,0.00048549465,0.503601,0.505432,0.0018309951,4,15,0.0012199879,0.00042563048,0.008086979,5.0881186,5,4,train,0
0.51140416,0.511419,0.00017337476,0.511114,0.511725,0.0006110072,1,12,0.0004580021,0.0001608447,0.0030560493,5.230685,5,4,train,0
0.51114476,0.511419,0.0015048105,0.505316,0.513098,0.0077819824,15,16,0.0077819824,0.0013974183,0.026550949,5.2254243,7,6,train,0
0.50603426,0.506042,0.0008081701,0.504211,0.507873,0.0036619902,9,14,0.002135992,0.00067463046,0.012817979,5.121427,5,5,train,0
0.50072426,0.500854,0.0004159497,0.499938,0.501464,0.0015259981,5,2,0.0013740063,0.00057031604,0.010836005,5.0145,8,8,train,0
0.5104963,0.510504,0.00018366065,0.510199,0.510809,0.00060999393,2,14,0.0004580021,0.00018468342,0.003508985,5.21213,6,7,train,0
0.50060993,0.500625,0.00035270286,0.499938,0.501312,0.0013740063,17,13,0.0010690093,0.0005141591,0.009769022,5.012208,8,8,train,0
0.5034862,0.503753,0.0008313451,0.501159,0.504364,0.0032050014,5,1,0.002135992,0.0006342593,0.012050927,5.069981,7,7,train,0
0.5104353,0.510504,0.00017719019,0.510046,0.510809,0.00076299906,15,10,0.0004580021,0.00024105373,0.004580021,5.2108846,6,7,train,0
0.5080992,0.508991,0.04724628,0.428881,0.584211,0.15533,9,16,0.041350007,0.015712863,0.29854438,5.2079406,2,1,train,1
0.50621915,0.508991,0.04779043,0.428881,0.584211,0.15533,7,14,0.041350007,0.015668476,0.29770106,5.170836,2,2,train,1
0.5076885,0.508991,0.047356345,0.428881,0.584211,0.15533,8,15,0.041350007,0.01563392,0.2970445,5.1998057,2,1,train,1
0.50824916,0.510286,0.047399685,0.428881,0.584211,0.15533,8,15,0.041350007,0.015854422,0.301234,5.2112794,1,2,train,1
0.5072814,0.508991,0.047543682,0.428881,0.584211,0.15533,8,15,0.041350007,0.015825376,0.30068213,5.1918964,3,1,train,1
0.5090105,0.510286,0.04726701,0.428881,0.584211,0.15533,9,16,0.041350007,0.016517797,0.31383815,5.226517,2,2,train,1
0.5074769,0.508991,0.0474179,0.428881,0.584211,0.15533,8,15,0.041350007,0.01561953,0.29677108,5.1956263,3,1,train,1
0.508258,0.510286,0.04736836,0.428881,0.584211,0.15533,8,15,0.041350007,0.015863674,0.3014098,5.2113986,1,2,train,1
0.50831246,0.510286,0.04737567,0.428881,0.584211,0.15533,8,15,0.041350007,0.015920995,0.3024989,5.21252,1,2,train,1
0.50759304,0.510286,0.047538437,0.428881,0.584211,0.15533,8,15,0.041350007,0.015803242,0.30026162,5.1982117,2,2,train,1
0.4999445,0.504858,0.039920192,0.431463,0.558722,0.12725902,7,14,0.027924031,0.013162331,0.25008428,5.0307617,1,1,train,1
0.49958435,0.504858,0.039943967,0.431463,0.558722,0.12725902,7,14,0.027924031,0.012783257,0.2428819,5.023601,1,1,train,1
0.5002561,0.5060624,0.03994942,0.431463,0.558722,0.12725902,8,15,0.027924031,0.012775622,0.24273682,5.037042,1,2,train,1
0.49905634,0.504858,0.040090077,0.431463,0.558722,0.12725902,7,14,0.027924031,0.013134432,0.24955422,5.013289,2,1,train,1
0.4998799,0.504858,0.039919913,0.431463,0.558722,0.12725902,8,15,0.027924031,0.012982297,0.24666363,5.0294695,1,1,train,1
0.50047386,0.50623155,0.039997213,0.431463,0.558722,0.12725902,8,15,0.027924031,0.013004833,0.24709183,5.0414767,1,2,train,1
0.4999404,0.504858,0.039920114,0.431463,0.558722,0.12725902,8,15,0.027924031,0.012918564,0.2454527,5.0306807,1,1,train,1
0.49969155,0.504858,0.039930444,0.431463,0.558722,0.12725902,8,15,0.027924031,0.013180572,0.25043085,5.0257206,1,1,train,1
0.49916905,0.504858,0.040047828,0.431463,0.558722,0.12725902,7,14,0.027924031,0.013015783,0.24729988,5.0154715,2,1,train,1
0.49971333,0.504858,0.03992836,0.431463,0.558722,0.12725902,8,15,0.027924031,0.013157604,0.24999449,5.0261536,1,1,train,1
0.49398065,0.4928496,0.033522498,0.424631,0.55784,0.13320899,9,14,0.056763023,0.015265772,0.29004967,4.9028125,4,3,train,1
0.49297157,0.49187022,0.033526324,0.424631,0.55784,0.13320899,9,14,0.056763023,0.0148091065,0.28137302,4.8828993,3,2,train,1
0.49414712,0.4946101,0.033601493,0.424631,0.55784,0.13320899,8,13,0.056763023,0.016673557,0.31679758,4.906209,3,3,train,1
0.49363393,0.4938295,0.033542976,0.424631,0.55784,0.13320899,5,10,0.056763023,0.015332568,0.2913188,4.895993,3,2,train,1
0.49373946,0.49373144,0.03347789,0.424631,0.55784,0.13320899,7,12,0.056763023,0.014867762,0.28248748,4.8979883,4,3,train,1
0.49409413,0.49453354,0.033505086,0.424631,0.55784,0.13320899,5,10,0.056763023,0.015399814,0.29259646,4.905032,3,3,train,1
0.49323416,0.49209946,0.03353172,0.424631,0.55784,0.13320899,6,11,0.056763023,0.015480592,0.29413125,4.888086,2,2,train,1
0.49354953,0.49336046,0.033571757,0.424631,0.55784,0.13320899,6,11,0.056763023,0.015840776,0.30097476,4.894364,3,2,train,1
0.49354357,0.49424833,0.033561196,0.424631,0.55784,0.13320899,7,12,0.056763023,0.015649559,0.29734161,4.8942327,3,3,train,1
0.4927558,0.4920745,0.033598028,0.424631,0.55784,0.13320899,7,12,0.056763023,0.01510445,0.28698456,4.878743,2,3,train,1
0.49966374,0.499633,0.0006696155,0.498413,0.501007,0.002594024,5,15,0.0015260279,0.0006022234,0.011442244,4.9932866,6,7,train,0
0.5062099,0.506042,0.00078984443,0.504211,0.507873,0.0036619902,12,17,0.002135992,0.0007067354,0.013427973,5.124981,5,5,train,0
0.50080043,0.5016315,0.045556158,0.421599,0.579833,0.15823397,8,14,0.051880002,0.017011227,0.3232133,5.057529,2,2,train,1
0.50072706,0.5016315,0.045588177,0.421599,0.579833,0.15823397,8,14,0.051880002,0.017707702,0.33644634,5.0561185,1,2,train,1
0.5008472,0.5016315,0.04555664,0.421599,0.579833,0.15823397,6,12,0.051880002,0.0171192,0.3252648,5.058467,2,2,train,1
0.50101936,0.5016315,0.04555694,0.421599,0.579833,0.15823397,6,12,0.051880002,0.016959516,0.32223082,5.061918,2,2,train,1
0.50173724,0.502776,0.045630418,0.421599,0.579833,0.15823397,8,14,0.051880002,0.017351821,0.32968462,5.0764484,2,2,train,1
0.5015925,0.502776,0.04560172,0.421599,0.579833,0.15823397,8,14,0.051880002,0.017059816,0.3241365,5.0734916,2,2,train,1
0.50151765,0.502776,0.04559059,0.421599,0.579833,0.15823397,8,14,0.051880002,0.01697875,0.32259625,5.07197,2,2,train,1
0.5013949,0.50206894,0.04559833,0.421599,0.579833,0.15823397,8,14,0.051880002,0.017096061,0.32482517,5.0695224,1,2,train,1
0.5012125,0.5017812,0.045570508,0.421599,0.579833,0.15823397,6,12,0.051880002,0.016954156,0.32212895,5.0658135,1,1,train,1
0.50116587,0.5016315,0.045566086,0.421599,0.579833,0.15823397,7,13,0.051880002,0.016993724,0.32288074,5.0648704,1,1,train,1
0.484932,0.481596,0.07929312,0.365101,0.609241,0.24414,4,12,0.064689994,0.02480737,0.47134,4.8289285,1,1,train,1
0.50382197,0.503906,0.00038439,0.503143,0.504669,0.0015259981,11,14,0.0009160042,0.0005621032,0.01067996,5.076733,7,7,train,0
0.50038093,0.500549,0.00051045953,0.499328,0.501464,0.0021360219,3,15,0.0015260279,0.000554215,0.010530084,5.007627,6,4,train,0
0.50959873,0.513914,0.04015148,0.432684,0.575812,0.14312798,9,14,0.045166016,0.016741121,0.31808132,5.22606,2,3,train,1
0.5091773,0.5125223,0.040111303,0.432684,0.575812,0.14312798,9,14,0.045166016,0.016357994,0.31080186,5.2174096,2,3,train,1
0.50725526,0.5067704,0.040176492,0.432684,0.575812,0.14312798,6,11,0.045166016,0.015887715,0.3018666,5.17844,2,2,train,1
0.5073203,0.50608504,0.040216397,0.432684,0.575812,0.14312798,6,11,0.045166016,0.016689656,0.31710348,5.179824,3,3,train,1
0.5078618,0.50851256,0.040030934,0.432684,0.575812,0.14312798,10,15,0.045166016,0.015507717,0.29464662,5.190522,2,3,train,1
0.5084163,0.5090042,0.040042333,0.432684,0.575812,0.14312798,10,15,0.045166016,0.01547175,0.29396325,5.20181,1,2,train,1
0.5063447,0.5020461,0.040244922,0.432684,0.575812,0.14312798,5,10,0.045166016,0.017041175,0.32378232,5.160091,3,3,train,1
0.5086825,0.5110903,0.040094145,0.432684,0.575812,0.14312798,10,15,0.045166016,0.01648697,0.31325245,5.207309,3,3,train,1
0.50910234,0.5105783,0.04009168,0.432684,0.575812,0.14312798,6,11,0.045166016,0.01612097,0.30629843,5.215851,3,3,train,1
0.50860274,0.51087314,0.04006552,0.432684,0.575812,0.14312798,8,13,0.045166016,0.016535025,0.31416547,5.205639,2,2,train,1
0.5112134,0.511267,0.0002062275,0.510809,0.511725,0.0009160042,9,17,0.0004580021,0.00021673503,0.0041179657,5.2267838,7,6,train,0
0.5110074,0.511038,0.00019350302,0.510504,0.511419,0.0009149909,18,1,0.00060999393,0.00019262967,0.0036599636,5.2225723,6,6,train,0
0.5111065,0.511114,0.00019568524,0.510809,0.511419,0.00060999393,13,5,0.00060999393,0.00020857547,0.003962934,5.224598,6,6,train,0
0.5109769,0.510962,0.00023584225,0.510504,0.511419,0.0009149909,0,14,0.0004580021,0.00015268514,0.0029010177,5.2219496,6,7,train,0
0.5099242,0.5106565,0.0038417673,0.494024,0.512793,0.018768996,12,15,0.016784996,0.0027948932,0.05310297,5.2007475,3,3,train,0
0.5006175,0.500549,0.00040796006,0.499633,0.501464,0.0018309951,9,14,0.0009160042,0.00042563048,0.008086979,5.0123615,6,5,train,0
0.50582874,0.505316,0.03760803,0.432989,0.579016,0.14602697,8,13,0.06225601,0.01684097,0.31997842,5.14554,2,2,train,1
0.50436324,0.50379,0.03764253,0.432989,0.579016,0.14602697,5,10,0.06225601,0.017717933,0.33664072,5.1159844,3,2,train,1
0.5045314,0.5052868,0.037586115,0.432989,0.579016,0.14602697,9,14,0.06225601,0.01623264,0.30842015,5.1192923,2,2,train,1
0.5038158,0.50171745,0.037678126,0.432989,0.579016,0.14602697,6,11,0.06225601,0.016253352,0.3088137,5.1050005,2,3,train,1
0.5036543,0.50379,0.037671156,0.432989,0.579016,0.14602697,5,10,0.06225601,0.016472522,0.3129779,5.101735,3,2,train,1
0.5051372,0.50447106,0.037611596,0.432989,0.579016,0.14602697,6,11,0.06225601,0.017171636,0.3262611,5.1315646,2,3,train,1
0.5043421,0.50309193,0.037539553,0.432989,0.579016,0.14602697,6,11,0.06225601,0.016058212,0.30510604,5.1154027,3,3,train,1
0.5048154,0.5050741,0.037601102,0.432989,0.579016,0.14602697,5,10,0.06225601,0.016460327,0.31274623,5.125048,2,1,train,1
0.5050763,0.50504005,0.037536595,0.432989,0.579016,0.14602697,8,13,0.06225601,0.016568247,0.3147967,5.130221,2,2,train,1
0.5047654,0.50446653,0.037522305,0.432989,0.579016,0.14602697,9,14,0.06225601,0.015930748,0.30268422,5.123919,3,2,train,1
0.5028529,0.5040585,0.0031973908,0.494293,0.507263,0.0129700005,4,2,0.011139005,0.002296843,0.043640018,5.0574245,5,6,train,0
0.5098632,0.510046,0.00094501994,0.506842,0.511267,0.004424989,19,18,0.004424989,0.00081110315,0.01541096,5.199228,5,6,train,0
0.5071405,0.50711,0.00039370565,0.506347,0.507873,0.0015259981,3,13,0.0009149909,0.00044162964,0.008390963,5.1438336,9,7,train,0
0.5000147,0.500549,0.0019750884,0.495361,0.503295,0.007934004,3,18,0.005798012,0.0017586931,0.03341517,5.000373,7,7,train,0
0.5010982,0.500854,0.00057178485,0.500244,0.502075,0.0018309951,19,0,0.0012210011,0.00041763092,0.007934988,5.0219955,8,6,train,0
0.49735975,0.498107,0.0029799205,0.490631,0.504211,0.013579994,5,0,0.009766012,0.0020802114,0.03952402,4.947512,5,5,train,0
0.5100537,0.510809,0.0035103983,0.494787,0.511114,0.016326994,6,15,0.016326994,0.0019273664,0.03661996,5.2033424,5,5,train,0
0.49409834,0.49425417,0.026429426,0.445243,0.549155,0.103911996,7,11,0.037689,0.011589724,0.22020474,4.8966327,3,3,train,1
