value_sequence,finalLabel,original_index,original_len,generated_window_id,new_len
0.49662370 0.49662370 0.49647070 0.49631870 0.49723370 0.49692870 0.49738670 0.49631870 0.49692870 0.49647070 0.49616570 0.49708170 0.49738670 0.49723370 0.49616570 0.49647070 0.49692870 0.49677570 0.49753870 0.49708170,0,3821,20,0,20
0.49692870 0.49647070 0.49616570 0.49708170 0.49738670 0.49723370 0.49616570 0.49647070 0.49692870 0.49677570 0.49753870 0.49708170 0.49799670 0.49601270 0.49723370 0.49631870 0.49723370 0.49662370 0.49662370 0.49738670,0,3823,20,0,20
0.49738670 0.49723370 0.49616570 0.49647070 0.49692870 0.49677570 0.49753870 0.49708170 0.49799670 0.49601270 0.49723370 0.49631870 0.49723370 0.49662370 0.49662370 0.49738670 0.49677570 0.49494470 0.49540270 0.49631870,0,3824,20,0,20
0.49692870 0.49677570 0.49753870 0.49708170 0.49799670 0.49601270 0.49723370 0.49631870 0.49723370 0.49662370 0.49662370 0.49738670 0.49677570 0.49494470 0.49540270 0.49631870 0.48716270 0.49341870 0.49433470 0.49433470,0,3825,20,0,20
0.49799670 0.49601270 0.49723370 0.49631870 0.49723370 0.49662370 0.49662370 0.49738670 0.49677570 0.49494470 0.49540270 0.49631870 0.48716270 0.49341870 0.49433470 0.49433470 0.49082470 0.49113070 0.49936970 0.49387670,0,3826,20,0,20
0.49723370 0.49662370 0.49662370 0.49738670 0.49677570 0.49494470 0.49540270 0.49631870 0.48716270 0.49341870 0.49433470 0.49433470 0.49082470 0.49113070 0.49936970 0.49387670 0.49982770 0.49463970 0.48914670 0.49494470,0,3827,20,0,20
0.49677570 0.49494470 0.49540270 0.49631870 0.48716270 0.49341870 0.49433470 0.49433470 0.49082470 0.49113070 0.49936970 0.49387670 0.49982770 0.49463970 0.48914670 0.49494470 0.49387670 0.49265670 0.49540270 0.49448770,0,3828,20,0,20
0.48716270 0.49341870 0.49433470 0.49433470 0.49082470 0.49113070 0.49936970 0.49387670 0.49982770 0.49463970 0.48914670 0.49494470 0.49387670 0.49265670 0.49540270 0.49448770 0.49738670 0.49708170 0.49586070 0.49616570,0,3829,20,0,20
0.49082470 0.49113070 0.49936970 0.49387670 0.49982770 0.49463970 0.48914670 0.49494470 0.49387670 0.49265670 0.49540270 0.49448770 0.49738670 0.49708170 0.49586070 0.49616570 0.49708170 0.49875970 0.49540270 0.49601270,0,3830,20,0,20
0.49982770 0.49463970 0.48914670 0.49494470 0.49387670 0.49265670 0.49540270 0.49448770 0.49738670 0.49708170 0.49586070 0.49616570 0.49708170 0.49875970 0.49540270 0.49601270 0.49708170 0.49647070 0.49692870 0.49692870,0,3831,20,0,20
0.49387670 0.49265670 0.49540270 0.49448770 0.49738670 0.49708170 0.49586070 0.49616570 0.49708170 0.49875970 0.49540270 0.49601270 0.49708170 0.49647070 0.49692870 0.49692870 0.49738670 0.49677570 0.49738670 0.49677570,0,3832,20,0,20
0.49738670 0.49708170 0.49586070 0.49616570 0.49708170 0.49875970 0.49540270 0.49601270 0.49708170 0.49647070 0.49692870 0.49692870 0.49738670 0.49677570 0.49738670 0.49677570 0.49677570 0.49723370 0.49677570 0.49692870,0,3833,20,0,20
0.49708170 0.49647070 0.49692870 0.49692870 0.49738670 0.49677570 0.49738670 0.49677570 0.49677570 0.49723370 0.49677570 0.49692870 0.49601270 0.49692870 0.49616570 0.49662370 0.49708170 0.49708170 0.49677570 0.49601270,0,3835,20,0,20
0.49738670 0.49677570 0.49738670 0.49677570 0.49677570 0.49723370 0.49677570 0.49692870 0.49601270 0.49692870 0.49616570 0.49662370 0.49708170 0.49708170 0.49677570 0.49601270 0.49647070 0.49647070 0.49662370 0.49692870,0,3836,20,0,20
0.49677570 0.49723370 0.49677570 0.49692870 0.49601270 0.49692870 0.49616570 0.49662370 0.49708170 0.49708170 0.49677570 0.49601270 0.49647070 0.49647070 0.49662370 0.49692870 0.49631870 0.49662370 0.49540270 0.49616570,0,3837,20,0,20
0.49647070 0.49647070 0.49662370 0.49692870 0.49631870 0.49662370 0.49540270 0.49616570 0.49601270 0.49692870 0.49677570 0.49601270 0.49601270 0.49555570 0.49601270 0.49540270 0.49631870 0.49616570 0.49586070 0.49540270,0,3840,20,0,20
0.49631870 0.49662370 0.49540270 0.49616570 0.49601270 0.49692870 0.49677570 0.49601270 0.49601270 0.49555570 0.49601270 0.49540270 0.49631870 0.49616570 0.49586070 0.49540270 0.49555570 0.49540270 0.49494470 0.49601270,0,3841,20,0,20
0.49601270 0.49555570 0.49601270 0.49540270 0.49631870 0.49616570 0.49586070 0.49540270 0.49555570 0.49540270 0.49494470 0.49601270 0.49555570 0.49540270 0.49463970 0.49540270 0.49509770 0.49509770 0.49586070 0.49509770,0,3843,20,0,20
0.49555570 0.49540270 0.49463970 0.49540270 0.49509770 0.49509770 0.49586070 0.49509770 0.49463970 0.49555570 0.49509770 0.49326670 0.49479270 0.49418170 0.49204570 0.49311370 0.49463970 0.49509770 0.49326670 0.49387670,0,3846,20,0,20
0.49509770 0.49509770 0.49586070 0.49509770 0.49463970 0.49555570 0.49509770 0.49326670 0.49479270 0.49418170 0.49204570 0.49311370 0.49463970 0.49509770 0.49326670 0.49387670 0.49555570 0.49494470 0.49494470 0.49418170,0,3847,20,0,20
0.49463970 0.49555570 0.49509770 0.49326670 0.49479270 0.49418170 0.49204570 0.49311370 0.49463970 0.49509770 0.49326670 0.49387670 0.49555570 0.49494470 0.49494470 0.49418170 0.49265670 0.49418170 0.49433470 0.49418170,0,3848,20,0,20
0.49479270 0.49418170 0.49204570 0.49311370 0.49463970 0.49509770 0.49326670 0.49387670 0.49555570 0.49494470 0.49494470 0.49418170 0.49265670 0.49418170 0.49433470 0.49418170 0.49433470 0.49357170 0.49235070 0.49219870,0,3849,20,0,20
0.49555570 0.49494470 0.49494470 0.49418170 0.49265670 0.49418170 0.49433470 0.49418170 0.49433470 0.49357170 0.49235070 0.49219870 0.49570770 0.49128270 0.47007370 0.48823070 0.49677570 0.48502670 0.48701070 0.49235070,0,3851,20,0,20
0.49265670 0.49418170 0.49433470 0.49418170 0.49433470 0.49357170 0.49235070 0.49219870 0.49570770 0.49128270 0.47007370 0.48823070 0.49677570 0.48502670 0.48701070 0.49235070 0.49174070 0.49463970 0.49189370 0.48594270,0,3852,20,0,20
0.49174070 0.49463970 0.49189370 0.48594270 0.48594270 0.49723370 0.48807870 0.48380570 0.49219870 0.49418170 0.49311370 0.48990970 0.49296170 0.49280870 0.49372470 0.49372470 0.49448770 0.49387670 0.49494470 0.49525070,0,3856,20,0,20
0.48594270 0.49723370 0.48807870 0.48380570 0.49219870 0.49418170 0.49311370 0.48990970 0.49296170 0.49280870 0.49372470 0.49372470 0.49448770 0.49387670 0.49494470 0.49525070 0.49494470 0.49479270 0.49479270 0.49494470,0,3857,20,0,20
0.49296170 0.49280870 0.49372470 0.49372470 0.49448770 0.49387670 0.49494470 0.49525070 0.49494470 0.49479270 0.49479270 0.49494470 0.49448770 0.49525070 0.49555570 0.49570770 0.49540270 0.49494470 0.49509770 0.49494470,0,3859,20,0,20
0.49448770 0.49387670 0.49494470 0.49525070 0.49494470 0.49479270 0.49479270 0.49494470 0.49448770 0.49525070 0.49555570 0.49570770 0.49540270 0.49494470 0.49509770 0.49494470 0.49570770 0.49555570 0.49601270 0.49570770,0,3860,20,0,20
0.49494470 0.49479270 0.49479270 0.49494470 0.49448770 0.49525070 0.49555570 0.49570770 0.49540270 0.49494470 0.49509770 0.49494470 0.49570770 0.49555570 0.49601270 0.49570770 0.49616570 0.49570770 0.49555570 0.49631870,0,3861,20,0,20
0.49448770 0.49525070 0.49555570 0.49570770 0.49540270 0.49494470 0.49509770 0.49494470 0.49570770 0.49555570 0.49601270 0.49570770 0.49616570 0.49570770 0.49555570 0.49631870 0.49601270 0.49616570 0.49525070 0.49570770,0,3862,20,0,20
0.49540270 0.49494470 0.49509770 0.49494470 0.49570770 0.49555570 0.49601270 0.49570770 0.49616570 0.49570770 0.49555570 0.49631870 0.49601270 0.49616570 0.49525070 0.49570770 0.49494470 0.49631870 0.49616570 0.49677570,0,3863,20,0,20
0.49570770 0.49555570 0.49601270 0.49570770 0.49616570 0.49570770 0.49555570 0.49631870 0.49601270 0.49616570 0.49525070 0.49570770 0.49494470 0.49631870 0.49616570 0.49677570 0.49631870 0.49601270 0.49601270 0.49586070,0,3864,20,0,20
0.49616570 0.49570770 0.49555570 0.49631870 0.49601270 0.49616570 0.49525070 0.49570770 0.49494470 0.49631870 0.49616570 0.49677570 0.49631870 0.49601270 0.49601270 0.49586070 0.49647070 0.49631870 0.49616570 0.49631870,0,3865,20,0,20
0.49601270 0.49616570 0.49525070 0.49570770 0.49494470 0.49631870 0.49616570 0.49677570 0.49631870 0.49601270 0.49601270 0.49586070 0.49647070 0.49631870 0.49616570 0.49631870 0.49662370 0.49631870 0.49586070 0.49723370,0,3866,20,0,20
0.49494470 0.49631870 0.49616570 0.49677570 0.49631870 0.49601270 0.49601270 0.49586070 0.49647070 0.49631870 0.49616570 0.49631870 0.49662370 0.49631870 0.49586070 0.49723370 0.49647070 0.49662370 0.49647070 0.49662370,0,3867,20,0,20
0.49647070 0.49631870 0.49616570 0.49631870 0.49662370 0.49631870 0.49586070 0.49723370 0.49647070 0.49662370 0.49647070 0.49662370 0.49708170 0.49601270 0.49677570 0.49677570 0.49647070 0.49662370 0.49677570 0.49601270,0,3869,20,0,20
0.49662370 0.49631870 0.49586070 0.49723370 0.49647070 0.49662370 0.49647070 0.49662370 0.49708170 0.49601270 0.49677570 0.49677570 0.49647070 0.49662370 0.49677570 0.49601270 0.49631870 0.49662370 0.49540270 0.49769170,0,3870,20,0,20
0.49631870 0.49662370 0.49540270 0.49769170 0.49494470 0.49570770 0.49586070 0.49799670 0.49723370 0.49708170 0.49708170 0.49662370 0.49677570 0.49708170 0.49677570 0.49753870 0.49769170 0.49738670 0.48350070 0.49647070,0,3874,20,0,20
0.49967570 0.49830170 0.48792570 0.49433470 0.49341870 0.49479270 0.49448770 0.49540270 0.49555570 0.49555570 0.48685770 0.49341870 0.50135370 0.49463970 0.49967570 0.49479270 0.49448770 0.49921770 0.49830170 0.49830170,0,3879,20,0,20
0.49341870 0.49479270 0.49448770 0.49540270 0.49555570 0.49555570 0.48685770 0.49341870 0.50135370 0.49463970 0.49967570 0.49479270 0.49448770 0.49921770 0.49830170 0.49830170 0.50532070 0.49784470 0.49799670 0.49708170,0,3880,20,0,20
0.50135370 0.49463970 0.49967570 0.49479270 0.49448770 0.49921770 0.49830170 0.49830170 0.50532070 0.49784470 0.49799670 0.49708170 0.49692870 0.49708170 0.49708170 0.49738670 0.49814970 0.49753870 0.49769170 0.49708170,0,3882,20,0,20
0.49448770 0.49921770 0.49830170 0.49830170 0.50532070 0.49784470 0.49799670 0.49708170 0.49692870 0.49708170 0.49708170 0.49738670 0.49814970 0.49753870 0.49769170 0.49708170 0.49784470 0.49708170 0.49769170 0.49753870,0,3883,20,0,20
0.49692870 0.49708170 0.49708170 0.49738670 0.49814970 0.49753870 0.49769170 0.49708170 0.49784470 0.49708170 0.49769170 0.49753870 0.49708170 0.49738670 0.49708170 0.49708170 0.49631870 0.49753870 0.49738670 0.49738670,0,3885,20,0,20
0.49784470 0.49708170 0.49769170 0.49753870 0.49708170 0.49738670 0.49708170 0.49708170 0.49631870 0.49753870 0.49738670 0.49738670 0.49662370 0.49708170 0.49692870 0.49677570 0.49753870 0.49753870 0.49723370 0.49662370,0,3887,20,0,20
0.49753870 0.49753870 0.49723370 0.49662370 0.49723370 0.49662370 0.49692870 0.49784470 0.49692870 0.49692870 0.49662370 0.49708170 0.49631870 0.49692870 0.49692870 0.49677570 0.49662370 0.49692870 0.49662370 0.49662370,0,3891,20,0,20
0.49723370 0.49662370 0.49692870 0.49784470 0.49692870 0.49692870 0.49662370 0.49708170 0.49631870 0.49692870 0.49692870 0.49677570 0.49662370 0.49692870 0.49662370 0.49662370 0.49738670 0.49708170 0.49677570 0.49631870,0,3892,20,0,20
0.49692870 0.49692870 0.49662370 0.49708170 0.49631870 0.49692870 0.49692870 0.49677570 0.49662370 0.49692870 0.49662370 0.49662370 0.49738670 0.49708170 0.49677570 0.49631870 0.49631870 0.49586070 0.49723370 0.49647070,0,3893,20,0,20
0.49631870 0.49692870 0.49692870 0.49677570 0.49662370 0.49692870 0.49662370 0.49662370 0.49738670 0.49708170 0.49677570 0.49631870 0.49631870 0.49586070 0.49723370 0.49647070 0.49708170 0.49662370 0.49799670 0.49692870,0,3894,20,0,20
0.49662370 0.49692870 0.49662370 0.49662370 0.49738670 0.49708170 0.49677570 0.49631870 0.49631870 0.49586070 0.49723370 0.49647070 0.49708170 0.49662370 0.49799670 0.49692870 0.49555570 0.49784470 0.49647070 0.49830170,0,3895,20,0,20
0.49738670 0.49708170 0.49677570 0.49631870 0.49631870 0.49586070 0.49723370 0.49647070 0.49708170 0.49662370 0.49799670 0.49692870 0.49555570 0.49784470 0.49647070 0.49830170 0.49814970 0.49662370 0.49402970 0.49372470,0,3896,20,0,20
0.49631870 0.49586070 0.49723370 0.49647070 0.49708170 0.49662370 0.49799670 0.49692870 0.49555570 0.49784470 0.49647070 0.49830170 0.49814970 0.49662370 0.49402970 0.49372470 0.49692870 0.49509770 0.49494470 0.49418170,0,3897,20,0,20
0.49708170 0.49662370 0.49799670 0.49692870 0.49555570 0.49784470 0.49647070 0.49830170 0.49814970 0.49662370 0.49402970 0.49372470 0.49692870 0.49509770 0.49494470 0.49418170 0.49479270 0.49555570 0.49555570 0.49540270,0,3898,20,0,20
0.49814970 0.49662370 0.49402970 0.49372470 0.49692870 0.49509770 0.49494470 0.49418170 0.49479270 0.49555570 0.49555570 0.49540270 0.49570770 0.49463970 0.49509770 0.49021470 0.49479270 0.48929970 0.49051970 0.48853670,0,3900,20,0,20
0.49692870 0.49509770 0.49494470 0.49418170 0.49479270 0.49555570 0.49555570 0.49540270 0.49570770 0.49463970 0.49509770 0.49021470 0.49479270 0.48929970 0.49051970 0.48853670 0.49448770 0.50165870 0.46641070 0.49387670,0,3901,20,0,20
0.49479270 0.49555570 0.49555570 0.49540270 0.49570770 0.49463970 0.49509770 0.49021470 0.49479270 0.48929970 0.49051970 0.48853670 0.49448770 0.50165870 0.46641070 0.49387670 0.49174070 0.49128270 0.49402970 0.50989870,0,3902,20,0,20
0.49479270 0.48929970 0.49051970 0.48853670 0.49448770 0.50165870 0.46641070 0.49387670 0.49174070 0.49128270 0.49402970 0.50989870 0.49967570 0.49113070 0.49143570 0.48975670 0.49235070 0.49509770 0.49296170 0.49326670,0,3904,20,0,20
0.49448770 0.50165870 0.46641070 0.49387670 0.49174070 0.49128270 0.49402970 0.50989870 0.49967570 0.49113070 0.49143570 0.48975670 0.49235070 0.49509770 0.49296170 0.49326670 0.49479270 0.49601270 0.49814970 0.49677570,0,3905,20,0,20
0.49174070 0.49128270 0.49402970 0.50989870 0.49967570 0.49113070 0.49143570 0.48975670 0.49235070 0.49509770 0.49296170 0.49326670 0.49479270 0.49601270 0.49814970 0.49677570 0.49662370 0.49616570 0.49662370 0.49662370,0,3906,20,0,20
0.49967570 0.49113070 0.49143570 0.48975670 0.49235070 0.49509770 0.49296170 0.49326670 0.49479270 0.49601270 0.49814970 0.49677570 0.49662370 0.49616570 0.49662370 0.49662370 0.49631870 0.49738670 0.49738670 0.49692870,0,3907,20,0,20
0.49235070 0.49509770 0.49296170 0.49326670 0.49479270 0.49601270 0.49814970 0.49677570 0.49662370 0.49616570 0.49662370 0.49662370 0.49631870 0.49738670 0.49738670 0.49692870 0.49677570 0.49708170 0.49692870 0.49723370,0,3908,20,0,20
0.49479270 0.49601270 0.49814970 0.49677570 0.49662370 0.49616570 0.49662370 0.49662370 0.49631870 0.49738670 0.49738670 0.49692870 0.49677570 0.49708170 0.49692870 0.49723370 0.49784470 0.49753870 0.49753870 0.49708170,0,3909,20,0,20
0.49631870 0.49738670 0.49738670 0.49692870 0.49677570 0.49708170 0.49692870 0.49723370 0.49784470 0.49753870 0.49753870 0.49708170 0.49784470 0.49723370 0.49799670 0.49799670 0.49814970 0.49830170 0.49784470 0.49830170,0,3911,20,0,20
0.49677570 0.49708170 0.49692870 0.49723370 0.49784470 0.49753870 0.49753870 0.49708170 0.49784470 0.49723370 0.49799670 0.49799670 0.49814970 0.49830170 0.49784470 0.49830170 0.49723370 0.49845470 0.49891270 0.49891270,0,3912,20,0,20
0.49784470 0.49753870 0.49753870 0.49708170 0.49784470 0.49723370 0.49799670 0.49799670 0.49814970 0.49830170 0.49784470 0.49830170 0.49723370 0.49845470 0.49891270 0.49891270 0.49814970 0.49814970 0.49845470 0.49753870,0,3913,20,0,20
0.49814970 0.49830170 0.49784470 0.49830170 0.49723370 0.49845470 0.49891270 0.49891270 0.49814970 0.49814970 0.49845470 0.49753870 0.49952270 0.49921770 0.49952270 0.49860670 0.49906470 0.49753870 0.49891270 0.49814970,0,3915,20,0,20
0.49723370 0.49845470 0.49891270 0.49891270 0.49814970 0.49814970 0.49845470 0.49753870 0.49952270 0.49921770 0.49952270 0.49860670 0.49906470 0.49753870 0.49891270 0.49814970 0.49845470 0.50013270 0.49906470 0.49982770,0,3916,20,0,20
0.49814970 0.49814970 0.49845470 0.49753870 0.49952270 0.49921770 0.49952270 0.49860670 0.49906470 0.49753870 0.49891270 0.49814970 0.49845470 0.50013270 0.49906470 0.49982770 0.49799670 0.49967570 0.49936970 0.49906470,0,3917,20,0,20
0.49952270 0.49921770 0.49952270 0.49860670 0.49906470 0.49753870 0.49891270 0.49814970 0.49845470 0.50013270 0.49906470 0.49982770 0.49799670 0.49967570 0.49936970 0.49906470 0.49921770 0.49921770 0.49967570 0.49891270,0,3918,20,0,20
0.49906470 0.49753870 0.49891270 0.49814970 0.49845470 0.50013270 0.49906470 0.49982770 0.49799670 0.49967570 0.49936970 0.49906470 0.49921770 0.49921770 0.49967570 0.49891270 0.49967570 0.49936970 0.49967570 0.49921770,0,3919,20,0,20
0.49967570 0.49936970 0.49967570 0.49921770 0.49952270 0.49921770 0.49891270 0.49921770 0.49906470 0.49875970 0.49936970 0.49998070 0.49906470 0.50059070 0.49998070 0.50028570 0.49967570 0.49982770 0.49952270 0.49998070,0,3923,20,0,20
0.49952270 0.49921770 0.49891270 0.49921770 0.49906470 0.49875970 0.49936970 0.49998070 0.49906470 0.50059070 0.49998070 0.50028570 0.49967570 0.49982770 0.49952270 0.49998070 0.50043870 0.49891270 0.50028570 0.49509770,0,3924,20,0,20
0.49906470 0.49875970 0.49936970 0.49998070 0.49906470 0.50059070 0.49998070 0.50028570 0.49967570 0.49982770 0.49952270 0.49998070 0.50043870 0.49891270 0.50028570 0.49509770 0.49952270 0.49921770 0.50089570 0.49998070,0,3925,20,0,20
0.49967570 0.49982770 0.49952270 0.49998070 0.50043870 0.49891270 0.50028570 0.49509770 0.49952270 0.49921770 0.50089570 0.49998070 0.49662370 0.49891270 0.50089570 0.49967570 0.49631870 0.50516870 0.49723370 0.50135370,0,3927,20,0,20
0.49952270 0.49921770 0.50089570 0.49998070 0.49662370 0.49891270 0.50089570 0.49967570 0.49631870 0.50516870 0.49723370 0.50135370 0.49998070 0.49341870 0.50013270 0.49418170 0.49998070 0.51233970 0.49860670 0.49097770,0,3929,20,0,20
0.49998070 0.51233970 0.49860670 0.49097770 0.49860670 0.50089570 0.49830170 0.50043870 0.50120070 0.50089570 0.50059070 0.50043870 0.50089570 0.50150670 0.50104870 0.50135370 0.50028570 0.50104870 0.50043870 0.50074370,0,3933,20,0,20
0.50120070 0.50089570 0.50059070 0.50043870 0.50089570 0.50150670 0.50104870 0.50135370 0.50028570 0.50104870 0.50043870 0.50074370 0.50104870 0.50089570 0.50120070 0.50028570 0.50120070 0.49998070 0.50135370 0.50089570,0,3935,20,0,20
0.50089570 0.50150670 0.50104870 0.50135370 0.50028570 0.50104870 0.50043870 0.50074370 0.50104870 0.50089570 0.50120070 0.50028570 0.50120070 0.49998070 0.50135370 0.50089570 0.50089570 0.50089570 0.50089570 0.50059070,0,3936,20,0,20
0.50104870 0.50089570 0.50120070 0.50028570 0.50120070 0.49998070 0.50135370 0.50089570 0.50089570 0.50089570 0.50089570 0.50059070 0.50028570 0.50104870 0.50074370 0.50074370 0.50028570 0.50043870 0.49982770 0.50043870,0,3938,20,0,20
0.50028570 0.50104870 0.50074370 0.50074370 0.50028570 0.50043870 0.49982770 0.50043870 0.50120070 0.50043870 0.50089570 0.49967570 0.50089570 0.50013270 0.50028570 0.50074370 0.50013270 0.50013270 0.49982770 0.50028570,0,3941,20,0,20
0.50028570 0.50043870 0.49982770 0.50043870 0.50120070 0.50043870 0.50089570 0.49967570 0.50089570 0.50013270 0.50028570 0.50074370 0.50013270 0.50013270 0.49982770 0.50028570 0.49998070 0.50028570 0.49998070 0.49967570,0,3942,20,0,20
0.50120070 0.50043870 0.50089570 0.49967570 0.50089570 0.50013270 0.50028570 0.50074370 0.50013270 0.50013270 0.49982770 0.50028570 0.49998070 0.50028570 0.49998070 0.49967570 0.49952270 0.49967570 0.49967570 0.49921770,0,3943,20,0,20
0.50089570 0.50013270 0.50028570 0.50074370 0.50013270 0.50013270 0.49982770 0.50028570 0.49998070 0.50028570 0.49998070 0.49967570 0.49952270 0.49967570 0.49967570 0.49921770 0.49982770 0.49936970 0.49982770 0.49998070,0,3944,20,0,20
0.50013270 0.50013270 0.49982770 0.50028570 0.49998070 0.50028570 0.49998070 0.49967570 0.49952270 0.49967570 0.49967570 0.49921770 0.49982770 0.49936970 0.49982770 0.49998070 0.49891270 0.49921770 0.49952270 0.50013270,0,3945,20,0,20
0.49998070 0.50028570 0.49998070 0.49967570 0.49952270 0.49967570 0.49967570 0.49921770 0.49982770 0.49936970 0.49982770 0.49998070 0.49891270 0.49921770 0.49952270 0.50013270 0.49860670 0.49982770 0.49845470 0.49998070,0,3946,20,0,20
0.49982770 0.49936970 0.49982770 0.49998070 0.49891270 0.49921770 0.49952270 0.50013270 0.49860670 0.49982770 0.49845470 0.49998070 0.49799670 0.49799670 0.49860670 0.49891270 0.49860670 0.49845470 0.49921770 0.49799670,0,3948,20,0,20
0.49860670 0.49982770 0.49845470 0.49998070 0.49799670 0.49799670 0.49860670 0.49891270 0.49860670 0.49845470 0.49921770 0.49799670 0.49982770 0.50059070 0.49525070 0.49753870 0.49357170 0.49784470 0.50059070 0.49387670,0,3950,20,0,20
