value_sequence,finalLabel,original_index,original_len,generated_window_id,new_len
0.50054900 0.50115900 0.50024400 0.50024400 0.50177000 0.50085400 0.50070100 0.50024400 0.49887000 0.50466900 0.49642900 0.48178100 0.49673400 0.50436400 0.50131200 0.49566600 0.50100700 0.50024400 0.49765000 0.49765000,0,2236,20,0,20
0.49932800 0.50131200 0.50421100 0.49368200 0.49917600 0.49749700 0.47537200 0.50009100 0.50207500 0.50100700 0.50344800 0.50344800 0.50299000 0.50344800 0.50360100 0.50360100 0.50344800 0.50390600 0.50360100 0.50360100,0,2237,20,0,20
0.50699400 0.50943600 0.50928300 0.51264000 0.50989400 0.50653700 0.51111400 0.51126700 0.51096200 0.50913100 0.51019900 0.51050400 0.51050400 0.51080900 0.51050400 0.51050400 0.51065700 0.51050400 0.51050400 0.51050400,0,2238,20,0,20
0.49727780 0.50740376 0.49995600 0.50438100 0.51597800 0.53749300 0.56282200 0.57579200 0.57777600 0.56526400 0.53154200 0.48637600 0.44334600 0.41908400 0.41038700 0.41755900 0.44334600 0.46989600 0.48698600 0.49537800,1,2239,18,0,20
0.49995600 0.50438100 0.51597800 0.53749300 0.56282200 0.57579200 0.57777600 0.56526400 0.53154200 0.48637600 0.44334600 0.41908400 0.41038700 0.41755900 0.44334600 0.46989600 0.48698600 0.49537800 0.49249364 0.49325474,1,2239,18,1,20
0.49838820 0.50590572 0.49995600 0.50438100 0.51597800 0.53749300 0.56282200 0.57579200 0.57777600 0.56526400 0.53154200 0.48637600 0.44334600 0.41908400 0.41038700 0.41755900 0.44334600 0.46989600 0.48698600 0.49537800,1,2239,18,2,20
0.49995600 0.50438100 0.51597800 0.53749300 0.56282200 0.57579200 0.57777600 0.56526400 0.53154200 0.48637600 0.44334600 0.41908400 0.41038700 0.41755900 0.44334600 0.46989600 0.48698600 0.49537800 0.50193465 0.49381377,1,2239,18,3,20
0.49385785 0.50946720 0.49995600 0.50438100 0.51597800 0.53749300 0.56282200 0.57579200 0.57777600 0.56526400 0.53154200 0.48637600 0.44334600 0.41908400 0.41038700 0.41755900 0.44334600 0.46989600 0.48698600 0.49537800,1,2239,18,4,20
0.49617624 0.49995600 0.50438100 0.51597800 0.53749300 0.56282200 0.57579200 0.57777600 0.56526400 0.53154200 0.48637600 0.44334600 0.41908400 0.41038700 0.41755900 0.44334600 0.46989600 0.48698600 0.49537800 0.49225994,1,2239,18,5,20
0.49156541 0.49652705 0.49995600 0.50438100 0.51597800 0.53749300 0.56282200 0.57579200 0.57777600 0.56526400 0.53154200 0.48637600 0.44334600 0.41908400 0.41038700 0.41755900 0.44334600 0.46989600 0.48698600 0.49537800,1,2239,18,6,20
0.50856694 0.49995600 0.50438100 0.51597800 0.53749300 0.56282200 0.57579200 0.57777600 0.56526400 0.53154200 0.48637600 0.44334600 0.41908400 0.41038700 0.41755900 0.44334600 0.46989600 0.48698600 0.49537800 0.48694531,1,2239,18,7,20
0.49431152 0.49995600 0.50438100 0.51597800 0.53749300 0.56282200 0.57579200 0.57777600 0.56526400 0.53154200 0.48637600 0.44334600 0.41908400 0.41038700 0.41755900 0.44334600 0.46989600 0.48698600 0.49537800 0.49012837,1,2239,18,8,20
0.49995600 0.50438100 0.51597800 0.53749300 0.56282200 0.57579200 0.57777600 0.56526400 0.53154200 0.48637600 0.44334600 0.41908400 0.41038700 0.41755900 0.44334600 0.46989600 0.48698600 0.49537800 0.50438627 0.49951055,1,2239,18,9,20
0.50100700 0.49993800 0.50085400 0.50024400 0.50100700 0.50085400 0.50115900 0.50100700 0.50054900 0.50054900 0.50085400 0.50146400 0.50070100 0.50039600 0.50009100 0.50054900 0.49963300 0.50054900 0.50054900 0.50085400,0,2240,20,0,20
0.51004600 0.51019900 0.51019900 0.51019900 0.51050400 0.51080900 0.51019900 0.51080900 0.51004600 0.51004600 0.51035100 0.51019900 0.51065700 0.51035100 0.51080900 0.51050400 0.51050400 0.51050400 0.51050400 0.51050400,0,2241,20,0,20
0.51104410 0.50635107 0.50383700 0.50444700 0.50658300 0.51085600 0.52672500 0.55510600 0.57799400 0.57326400 0.55464900 0.51528100 0.47179300 0.43303600 0.42830600 0.43852900 0.46965700 0.48659400 0.49575000 0.50154800,1,2242,18,0,20
0.50504235 0.50402039 0.50383700 0.50444700 0.50658300 0.51085600 0.52672500 0.55510600 0.57799400 0.57326400 0.55464900 0.51528100 0.47179300 0.43303600 0.42830600 0.43852900 0.46965700 0.48659400 0.49575000 0.50154800,1,2242,18,1,20
0.50383700 0.50444700 0.50658300 0.51085600 0.52672500 0.55510600 0.57799400 0.57326400 0.55464900 0.51528100 0.47179300 0.43303600 0.42830600 0.43852900 0.46965700 0.48659400 0.49575000 0.50154800 0.50559699 0.50354331,1,2242,18,2,20
0.50280799 0.50737119 0.50383700 0.50444700 0.50658300 0.51085600 0.52672500 0.55510600 0.57799400 0.57326400 0.55464900 0.51528100 0.47179300 0.43303600 0.42830600 0.43852900 0.46965700 0.48659400 0.49575000 0.50154800,1,2242,18,3,20
0.50487558 0.50383700 0.50444700 0.50658300 0.51085600 0.52672500 0.55510600 0.57799400 0.57326400 0.55464900 0.51528100 0.47179300 0.43303600 0.42830600 0.43852900 0.46965700 0.48659400 0.49575000 0.50154800 0.50193519,1,2242,18,4,20
0.50383700 0.50444700 0.50658300 0.51085600 0.52672500 0.55510600 0.57799400 0.57326400 0.55464900 0.51528100 0.47179300 0.43303600 0.42830600 0.43852900 0.46965700 0.48659400 0.49575000 0.50154800 0.50224364 0.50176504,1,2242,18,5,20
0.50383700 0.50444700 0.50658300 0.51085600 0.52672500 0.55510600 0.57799400 0.57326400 0.55464900 0.51528100 0.47179300 0.43303600 0.42830600 0.43852900 0.46965700 0.48659400 0.49575000 0.50154800 0.50671380 0.49812910,1,2242,18,6,20
0.50082915 0.49409251 0.50383700 0.50444700 0.50658300 0.51085600 0.52672500 0.55510600 0.57799400 0.57326400 0.55464900 0.51528100 0.47179300 0.43303600 0.42830600 0.43852900 0.46965700 0.48659400 0.49575000 0.50154800,1,2242,18,7,20
0.50383700 0.50444700 0.50658300 0.51085600 0.52672500 0.55510600 0.57799400 0.57326400 0.55464900 0.51528100 0.47179300 0.43303600 0.42830600 0.43852900 0.46965700 0.48659400 0.49575000 0.50154800 0.49677978 0.50687866,1,2242,18,8,20
0.50383700 0.50444700 0.50658300 0.51085600 0.52672500 0.55510600 0.57799400 0.57326400 0.55464900 0.51528100 0.47179300 0.43303600 0.42830600 0.43852900 0.46965700 0.48659400 0.49575000 0.50154800 0.50752423 0.49649270,1,2242,18,9,20
0.50852000 0.50928300 0.51157200 0.51782800 0.52835700 0.54544700 0.56741900 0.58405100 0.58893400 0.58893400 0.58054200 0.55658500 0.53186600 0.49631300 0.45252100 0.43558300 0.42368100 0.42444400 0.43024300 0.44611200,1,2243,24,0,20
0.50928300 0.51157200 0.51782800 0.52835700 0.54544700 0.56741900 0.58405100 0.58893400 0.58893400 0.58054200 0.55658500 0.53186600 0.49631300 0.45252100 0.43558300 0.42368100 0.42444400 0.43024300 0.44611200 0.46701600,1,2243,24,1,20
0.51157200 0.51782800 0.52835700 0.54544700 0.56741900 0.58405100 0.58893400 0.58893400 0.58054200 0.55658500 0.53186600 0.49631300 0.45252100 0.43558300 0.42368100 0.42444400 0.43024300 0.44611200 0.46701600 0.48548000,1,2243,24,2,20
0.51782800 0.52835700 0.54544700 0.56741900 0.58405100 0.58893400 0.58893400 0.58054200 0.55658500 0.53186600 0.49631300 0.45252100 0.43558300 0.42368100 0.42444400 0.43024300 0.44611200 0.46701600 0.48548000 0.50836800,1,2243,24,3,20
0.52835700 0.54544700 0.56741900 0.58405100 0.58893400 0.58893400 0.58054200 0.55658500 0.53186600 0.49631300 0.45252100 0.43558300 0.42368100 0.42444400 0.43024300 0.44611200 0.46701600 0.48548000 0.50836800 0.50211200,1,2243,24,4,20
0.51019900 0.50318000 0.50775700 0.50943600 0.50638400 0.50867300 0.50913100 0.50897800 0.50928300 0.50897800 0.50897800 0.50897800 0.50882500 0.50897800 0.50943600 0.50913100 0.50958800 0.50882500 0.50928300 0.50928300,0,2244,20,0,20
0.49932800 0.50054900 0.50009100 0.50100700 0.49948100 0.49963300 0.49963300 0.49948100 0.50054900 0.49993800 0.49993800 0.49902300 0.49963300 0.49841300 0.49841300 0.49856500 0.49993800 0.49963300 0.49932800 0.49826000,0,2245,20,0,20
0.50299000 0.50329500 0.50222700 0.49841300 0.50497400 0.50375300 0.50436400 0.50390600 0.50512600 0.50543200 0.50512600 0.50421100 0.50421100 0.50451600 0.50390600 0.50482100 0.50497400 0.50451600 0.50436400 0.50405800,0,2246,20,0,20
0.49739157 0.50583657 0.49987700 0.50140300 0.51025300 0.53497200 0.57861200 0.61767500 0.61645400 0.59448100 0.56075900 0.50765900 0.44204600 0.40130500 0.40161000 0.41580100 0.43838400 0.45928900 0.47729400 0.47666118,1,2247,17,0,20
0.50412797 0.49700397 0.49129124 0.49987700 0.50140300 0.51025300 0.53497200 0.57861200 0.61767500 0.61645400 0.59448100 0.56075900 0.50765900 0.44204600 0.40130500 0.40161000 0.41580100 0.43838400 0.45928900 0.47729400,1,2247,17,1,20
0.50381781 0.50823408 0.49987700 0.50140300 0.51025300 0.53497200 0.57861200 0.61767500 0.61645400 0.59448100 0.56075900 0.50765900 0.44204600 0.40130500 0.40161000 0.41580100 0.43838400 0.45928900 0.47729400 0.47974331,1,2247,17,2,20
0.50525475 0.49987700 0.50140300 0.51025300 0.53497200 0.57861200 0.61767500 0.61645400 0.59448100 0.56075900 0.50765900 0.44204600 0.40130500 0.40161000 0.41580100 0.43838400 0.45928900 0.47729400 0.46801776 0.48225906,1,2247,17,3,20
0.49813045 0.49987700 0.50140300 0.51025300 0.53497200 0.57861200 0.61767500 0.61645400 0.59448100 0.56075900 0.50765900 0.44204600 0.40130500 0.40161000 0.41580100 0.43838400 0.45928900 0.47729400 0.47717738 0.46874801,1,2247,17,4,20
0.49337131 0.49100873 0.50450323 0.49987700 0.50140300 0.51025300 0.53497200 0.57861200 0.61767500 0.61645400 0.59448100 0.56075900 0.50765900 0.44204600 0.40130500 0.40161000 0.41580100 0.43838400 0.45928900 0.47729400,1,2247,17,5,20
0.49205226 0.50830685 0.49987700 0.50140300 0.51025300 0.53497200 0.57861200 0.61767500 0.61645400 0.59448100 0.56075900 0.50765900 0.44204600 0.40130500 0.40161000 0.41580100 0.43838400 0.45928900 0.47729400 0.48377616,1,2247,17,6,20
0.50140232 0.50944041 0.50752447 0.49987700 0.50140300 0.51025300 0.53497200 0.57861200 0.61767500 0.61645400 0.59448100 0.56075900 0.50765900 0.44204600 0.40130500 0.40161000 0.41580100 0.43838400 0.45928900 0.47729400,1,2247,17,7,20
0.49987700 0.50140300 0.51025300 0.53497200 0.57861200 0.61767500 0.61645400 0.59448100 0.56075900 0.50765900 0.44204600 0.40130500 0.40161000 0.41580100 0.43838400 0.45928900 0.47729400 0.48596234 0.47620499 0.47070478,1,2247,17,8,20
0.49987700 0.50140300 0.51025300 0.53497200 0.57861200 0.61767500 0.61645400 0.59448100 0.56075900 0.50765900 0.44204600 0.40130500 0.40161000 0.41580100 0.43838400 0.45928900 0.47729400 0.47156819 0.48081060 0.48660235,1,2247,17,9,20
0.50604200 0.50619500 0.50680500 0.50665200 0.50741500 0.50726300 0.50695800 0.50695800 0.50665200 0.50695800 0.50756800 0.50711000 0.50756800 0.50665200 0.50817800 0.50878900 0.48895200 0.50909400 0.49642900 0.50512600,0,2248,20,0,20
0.50653700 0.50791000 0.51096200 0.50867300 0.50653700 0.51172500 0.51080900 0.51141900 0.51035100 0.51111400 0.51096200 0.51096200 0.51111400 0.51080900 0.51126700 0.51111400 0.51096200 0.51080900 0.51080900 0.51096200,0,2249,20,0,20
0.51065700 0.51035100 0.51080900 0.51050400 0.51050400 0.51019900 0.51035100 0.51019900 0.51035100 0.51035100 0.51035100 0.51035100 0.51004600 0.50958800 0.51019900 0.50974100 0.51035100 0.50989400 0.51080900 0.51019900,0,2250,20,0,20
0.51050400 0.51050400 0.51080900 0.51080900 0.51065700 0.51050400 0.51096200 0.51080900 0.51080900 0.51050400 0.51065700 0.51096200 0.51065700 0.51126700 0.51080900 0.51080900 0.51080900 0.51080900 0.51080900 0.51080900,0,2251,20,0,20
0.49887000 0.50543200 0.49948100 0.49871800 0.49932800 0.50146400 0.49902300 0.50344800 0.49688700 0.50161700 0.49658200 0.50955200 0.50222700 0.49902300 0.49993800 0.50009100 0.50054900 0.50131200 0.50085400 0.50115900,0,2252,20,0,20
0.50039600 0.50085400 0.50085400 0.50146400 0.50146400 0.50177000 0.50177000 0.50115900 0.50161700 0.50070100 0.50192200 0.50177000 0.50207500 0.50131200 0.50161700 0.50177000 0.50100700 0.50207500 0.50207500 0.50268500,0,2253,20,0,20
0.50974100 0.51035100 0.50989400 0.51080900 0.51019900 0.51019900 0.50989400 0.50928300 0.51019900 0.50989400 0.51035100 0.51019900 0.51035100 0.51035100 0.51019900 0.51050400 0.51035100 0.51050400 0.51050400 0.51019900,0,2254,20,0,20
0.51050400 0.51080900 0.51050400 0.51050400 0.51050400 0.51080900 0.51065700 0.51080900 0.51080900 0.51050400 0.51050400 0.51035100 0.51050400 0.51080900 0.51050400 0.51080900 0.51050400 0.51065700 0.51080900 0.51096200,0,2255,20,0,20
0.51096200 0.51050400 0.51080900 0.51080900 0.51065700 0.51065700 0.51111400 0.51080900 0.51080900 0.51096200 0.51080900 0.51050400 0.51080900 0.51080900 0.51080900 0.51080900 0.51080900 0.51096200 0.51050400 0.51080900,0,2256,20,0,20
0.51050400 0.51096200 0.51080900 0.51080900 0.51050400 0.51065700 0.51096200 0.51065700 0.51126700 0.51080900 0.51080900 0.51080900 0.51080900 0.51080900 0.51080900 0.51080900 0.51080900 0.51096200 0.51111400 0.51080900,0,2257,20,0,20
0.50436400 0.49612400 0.49322500 0.49993800 0.49398800 0.49810700 0.49765000 0.49963300 0.49978600 0.50009100 0.49978600 0.50009100 0.49978600 0.49993800 0.50054900 0.49993800 0.50070100 0.50024400 0.50085400 0.50054900,0,2258,20,0,20
0.51080900 0.51080900 0.51065700 0.51080900 0.51050400 0.51080900 0.51065700 0.51080900 0.51080900 0.51080900 0.51065700 0.51080900 0.51080900 0.51080900 0.51080900 0.51080900 0.51080900 0.51080900 0.51096200 0.51080900,0,2259,20,0,20
0.50408635 0.49859989 0.50956130 0.50261600 0.50337900 0.50872000 0.52748800 0.54747700 0.54701900 0.51573900 0.47484500 0.45531400 0.46385900 0.48491600 0.49681800 0.48917010 0.49845248 0.49853144 0.48690429 0.50557317,1,2260,12,0,20
0.51215248 0.50196207 0.50715244 0.50962673 0.50261600 0.50337900 0.50872000 0.52748800 0.54747700 0.54701900 0.51573900 0.47484500 0.45531400 0.46385900 0.48491600 0.49681800 0.48920089 0.48856325 0.50058010 0.49800027,1,2260,12,1,20
0.50261600 0.50337900 0.50872000 0.52748800 0.54747700 0.54701900 0.51573900 0.47484500 0.45531400 0.46385900 0.48491600 0.49681800 0.49824877 0.50131702 0.48996011 0.49116656 0.49159194 0.49515903 0.50197617 0.50340376,1,2260,12,2,20
0.50063160 0.50466767 0.49849814 0.50212900 0.51148035 0.49797758 0.50261600 0.50337900 0.50872000 0.52748800 0.54747700 0.54701900 0.51573900 0.47484500 0.45531400 0.46385900 0.48491600 0.49681800 0.50254022 0.48772015,1,2260,12,3,20
0.50580824 0.50816490 0.50446935 0.51003908 0.50906528 0.50497840 0.50261600 0.50337900 0.50872000 0.52748800 0.54747700 0.54701900 0.51573900 0.47484500 0.45531400 0.46385900 0.48491600 0.49681800 0.49379979 0.49410956,1,2260,12,4,20
0.50492998 0.50576342 0.50049670 0.50261600 0.50337900 0.50872000 0.52748800 0.54747700 0.54701900 0.51573900 0.47484500 0.45531400 0.46385900 0.48491600 0.49681800 0.49478139 0.49039473 0.48688735 0.49605273 0.50339272,1,2260,12,5,20
0.51254649 0.50602184 0.49726642 0.50618153 0.50921995 0.50261600 0.50337900 0.50872000 0.52748800 0.54747700 0.54701900 0.51573900 0.47484500 0.45531400 0.46385900 0.48491600 0.49681800 0.49961999 0.49645481 0.49917317,1,2260,12,6,20
0.49308243 0.49789367 0.49573493 0.50087525 0.51051786 0.49634234 0.50261600 0.50337900 0.50872000 0.52748800 0.54747700 0.54701900 0.51573900 0.47484500 0.45531400 0.46385900 0.48491600 0.49681800 0.48829230 0.50232119,1,2260,12,7,20
0.50324718 0.50013442 0.50121943 0.50261600 0.50337900 0.50872000 0.52748800 0.54747700 0.54701900 0.51573900 0.47484500 0.45531400 0.46385900 0.48491600 0.49681800 0.49997760 0.50340087 0.49064634 0.50481197 0.49994577,1,2260,12,8,20
0.50740675 0.49431102 0.51102667 0.50318284 0.49984371 0.50058417 0.49845502 0.50261600 0.50337900 0.50872000 0.52748800 0.54747700 0.54701900 0.51573900 0.47484500 0.45531400 0.46385900 0.48491600 0.49681800 0.49012035,1,2260,12,9,20
0.50958800 0.51035100 0.50852000 0.50974100 0.51004600 0.51050400 0.51203000 0.51264000 0.51187700 0.50546900 0.50836800 0.51508200 0.50760500 0.50653700 0.51050400 0.50546900 0.50928300 0.51187700 0.50989400 0.51447100,0,2261,20,0,20
0.49810700 0.49765000 0.49963300 0.49978600 0.50009100 0.49978600 0.50009100 0.49978600 0.49993800 0.50054900 0.49993800 0.50070100 0.50024400 0.50085400 0.50054900 0.50024400 0.50085400 0.50054900 0.50085400 0.50039600,0,2262,20,0,20
0.50989400 0.51019900 0.51004600 0.50989400 0.50989400 0.51019900 0.50989400 0.50989400 0.51004600 0.50989400 0.51019900 0.50989400 0.51004600 0.51004600 0.51004600 0.51004600 0.51019900 0.51019900 0.51019900 0.51035100,0,2263,20,0,20
0.51157200 0.51172500 0.51141900 0.51141900 0.51141900 0.51141900 0.51172500 0.51126700 0.51126700 0.51172500 0.51141900 0.51172500 0.51157200 0.51141900 0.51141900 0.51141900 0.51157200 0.51111400 0.51126700 0.51126700,0,2264,20,0,20
0.50558400 0.50527900 0.50588900 0.50482100 0.50604200 0.50588900 0.50573700 0.50543200 0.50512600 0.50573700 0.50497400 0.50604200 0.50543200 0.50573700 0.50451600 0.50512600 0.50497400 0.50543200 0.50558400 0.50512600,0,2265,20,0,20
0.50207500 0.49948100 0.50146400 0.50115900 0.49978600 0.49765000 0.49887000 0.50100700 0.49948100 0.50054900 0.49963300 0.49810700 0.50115900 0.49536100 0.49597100 0.49887000 0.49948100 0.49795500 0.49948100 0.49520800,0,2266,20,0,20
0.49902300 0.49856500 0.49917600 0.49841300 0.49871800 0.49826000 0.49917600 0.49978600 0.49871800 0.49948100 0.49871800 0.49948100 0.49887000 0.49963300 0.49978600 0.49917600 0.49993800 0.49963300 0.49978600 0.49887000,0,2267,20,0,20
0.51008836 0.51487121 0.51837588 0.51974739 0.51494100 0.51616100 0.52104100 0.53645100 0.55858100 0.57216100 0.57750100 0.57536100 0.54454100 0.49876100 0.46046100 0.44597100 0.43971100 0.45024100 0.47847100 0.48030075,1,2268,15,0,20
0.51494100 0.51616100 0.52104100 0.53645100 0.55858100 0.57216100 0.57750100 0.57536100 0.54454100 0.49876100 0.46046100 0.44597100 0.43971100 0.45024100 0.47847100 0.47112288 0.47716092 0.48167495 0.48312510 0.47511226,1,2268,15,1,20
0.52102516 0.52218583 0.51837143 0.51316467 0.52388385 0.51494100 0.51616100 0.52104100 0.53645100 0.55858100 0.57216100 0.57750100 0.57536100 0.54454100 0.49876100 0.46046100 0.44597100 0.43971100 0.45024100 0.47847100,1,2268,15,2,20
0.52320982 0.52170682 0.52299730 0.52352220 0.52001538 0.51494100 0.51616100 0.52104100 0.53645100 0.55858100 0.57216100 0.57750100 0.57536100 0.54454100 0.49876100 0.46046100 0.44597100 0.43971100 0.45024100 0.47847100,1,2268,15,3,20
0.51573498 0.51733020 0.52057185 0.51494100 0.51616100 0.52104100 0.53645100 0.55858100 0.57216100 0.57750100 0.57536100 0.54454100 0.49876100 0.46046100 0.44597100 0.43971100 0.45024100 0.47847100 0.47837812 0.47871734,1,2268,15,4,20
0.52514847 0.51494100 0.51616100 0.52104100 0.53645100 0.55858100 0.57216100 0.57750100 0.57536100 0.54454100 0.49876100 0.46046100 0.44597100 0.43971100 0.45024100 0.47847100 0.47755626 0.47138982 0.48248410 0.47584021,1,2268,15,5,20
0.51758701 0.52429990 0.51108530 0.51231009 0.51423018 0.51494100 0.51616100 0.52104100 0.53645100 0.55858100 0.57216100 0.57750100 0.57536100 0.54454100 0.49876100 0.46046100 0.44597100 0.43971100 0.45024100 0.47847100,1,2268,15,6,20
0.51881324 0.51494100 0.51616100 0.52104100 0.53645100 0.55858100 0.57216100 0.57750100 0.57536100 0.54454100 0.49876100 0.46046100 0.44597100 0.43971100 0.45024100 0.47847100 0.47647958 0.47703731 0.48231610 0.48775592,1,2268,15,7,20
0.51669854 0.52100503 0.50901151 0.52149762 0.51494100 0.51616100 0.52104100 0.53645100 0.55858100 0.57216100 0.57750100 0.57536100 0.54454100 0.49876100 0.46046100 0.44597100 0.43971100 0.45024100 0.47847100 0.47569454,1,2268,15,8,20
0.50692899 0.51494100 0.51616100 0.52104100 0.53645100 0.55858100 0.57216100 0.57750100 0.57536100 0.54454100 0.49876100 0.46046100 0.44597100 0.43971100 0.45024100 0.47847100 0.46937819 0.46953482 0.48416753 0.48181912,1,2268,15,9,20
0.52015113 0.51248937 0.51494100 0.51585100 0.52074100 0.53127100 0.54835100 0.56163100 0.56972100 0.56880100 0.54347100 0.50395100 0.46870100 0.45543100 0.45406100 0.46306100 0.48259100 0.49094983 0.48988673 0.47966363,1,2269,15,0,20
0.52056294 0.52152520 0.51470339 0.50712253 0.51494100 0.51585100 0.52074100 0.53127100 0.54835100 0.56163100 0.56972100 0.56880100 0.54347100 0.50395100 0.46870100 0.45543100 0.45406100 0.46306100 0.48259100 0.47938769,1,2269,15,1,20
0.51938876 0.52059940 0.52342567 0.51494100 0.51585100 0.52074100 0.53127100 0.54835100 0.56163100 0.56972100 0.56880100 0.54347100 0.50395100 0.46870100 0.45543100 0.45406100 0.46306100 0.48259100 0.47685324 0.49163290,1,2269,15,2,20
0.51531468 0.51998080 0.51119656 0.51142719 0.51204909 0.51494100 0.51585100 0.52074100 0.53127100 0.54835100 0.56163100 0.56972100 0.56880100 0.54347100 0.50395100 0.46870100 0.45543100 0.45406100 0.46306100 0.48259100,1,2269,15,3,20
